user_id,base,approach,geography,jnd,accuracy
YyVGK0Nzef,0.6,below,3_irreg,0.169166667,0.75
Z01KH2zpDr,0.6,below,1_grid,0.520833333,0.541666667
wES68XXPmJ,0.6,below,2_reg,0.266666667,0.666666667
P5ylsB0pOO,0.6,below,1_grid,0.242916667,0.75
CxdnrEi9N8,0.6,below,2_reg,0.35,0.708333333
G82XIIKuhu,0.6,below,3_irreg,0.447916667,0.666666667
ySeGJH1CmQ,0.6,below,2_reg,0.325,0.75
R3IQRFp1A2,0.6,below,2_reg,0.1525,0.75
bl1atEvbMl,0.6,below,3_irreg,0.491666667,0.666666667
pPLjOKGeJ4,0.6,below,2_reg,0.308333333,0.75
pKZG6lkZCY,0.6,below,2_reg,0.358333333,0.791666667
iamghgZcFO,0.6,below,3_irreg,0.267916667,0.708333333
ZOPqasjzY5,0.6,below,1_grid,0.07,0.791666667
wnxwy3G62e,0.6,below,2_reg,0.209583333,0.708333333
icG3IaPY36,0.6,below,2_reg,0.479166667,0.625
pL52CBLSrX,0.6,below,1_grid,0.08375,0.791666667
4kiuyioNNu,0.6,below,1_grid,0.225,0.791666667
YxpTscUtPX,0.7,above,1_grid,0.104166667,0.75
ySLW3SgfSe,0.7,above,3_irreg,0.191666667,0.666666667
4YCsWPo3TU,0.7,above,1_grid,0.090833333,0.791666667
MF8KfSSY9M,0.7,above,1_grid,0.166666667,0.458333333
UblOCPBbK8,0.7,above,1_grid,0.04625,0.791666667
2Lz0p08zVo,0.7,above,2_reg,0.16375,0.708333333
GrLrA7494k,0.7,above,1_grid,0.102083333,0.75
jeHRB0XE1W,0.7,above,1_grid,0.077916667,0.75
t2zqf0qbv7,0.7,above,2_reg,0.152083333,0.708333333
GwpqMsLykr,0.7,above,3_irreg,0.1075,0.708333333
6Va1hsYqDm,0.7,above,1_grid,0.158333333,0.541666667
QE5vTDxbHv,0.7,above,1_grid,0.048333333,0.791666667
XFtRekyhLw,0.7,above,1_grid,0.0825,0.791666667
nKVbrDNv1A,0.7,above,3_irreg,0.142916667,0.75
CGR5wFq1zl,0.7,above,1_grid,0.09625,0.75
09hp3JCXdr,0.7,above,1_grid,0.117916667,0.791666667
gzx2JqeCG1,0.7,above,3_irreg,0.156666667,0.666666667
Rwjgsn19BS,0.7,above,1_grid,0.09,0.791666667
UFiXz7XDMt,0.7,above,1_grid,0.107916667,0.75
29PI1rEPFl,0.7,above,2_reg,0.1,0.791666667
4XHrsRVCGM,0.7,above,1_grid,0.125,0.75
kbVAtJ4Yus,0.7,above,3_irreg,0.152083333,0.75
QXdKjmKUzU,0.7,above,3_irreg,0.085,0.791666667
YhZVJyfDaG,0.7,above,3_irreg,0.07125,0.791666667
ikbP0YYxKA,0.7,above,1_grid,0.117916667,0.791666667
w23i5s1Bbb,0.7,above,2_reg,0.10125,0.75
p9B2TejKzx,0.7,above,3_irreg,0.184583333,0.625
zMWXKNrcEd,0.7,above,3_irreg,0.204166667,0.458333333
JZkzjGvuc0,0.7,above,1_grid,0.081666667,0.708333333
0fKy2LXO9I,0.7,above,2_reg,0.14375,0.75
SaOtlZt0c9,0.7,above,2_reg,0.16875,0.75
FN8xLCo63j,0.7,above,1_grid,0.136666667,0.625
6hIIZB3tP9,0.7,above,2_reg,0.139166667,0.75
eCFJsb8sF4,0.7,above,2_reg,0.140833333,0.75
l77tuEoBJQ,0.7,above,2_reg,0.072083333,0.75
X4C5GfJdDg,0.7,above,2_reg,0.120416667,0.75
LOW1OnXR10,0.7,above,3_irreg,0.065833333,0.833333333
sDftncA57u,0.7,above,3_irreg,0.12625,0.75
uj9AZOfoL1,0.7,above,2_reg,0.160416667,0.75
M1wbUSdCQk,0.7,above,3_irreg,0.136666667,0.708333333
SG41KTHjdf,0.7,above,2_reg,0.121666667,0.75
saknf1WDg4,0.7,above,2_reg,0.1275,0.75
MnL8d847jJ,0.7,above,3_irreg,0.072083333,0.75
UIsOwuXbHM,0.7,above,2_reg,0.175,0.708333333
svGOyTaAnm,0.7,above,3_irreg,0.135,0.75
JElPT1VWfS,0.7,above,2_reg,0.177083333,0.708333333
0Z1YtFbmfN,0.7,above,3_irreg,0.202916667,0.333333333
piaK9n7iVM,0.7,above,3_irreg,0.090833333,0.791666667
WbIrAHjMje,0.7,above,2_reg,0.1725,0.541666667
cHWr2EjKrT,0.7,above,2_reg,0.089583333,0.791666667
swgRTnM3XE,0.7,above,3_irreg,0.169583333,0.583333333
XWhkZI5TOE,0.7,above,1_grid,0.1075,0.75
qFYpo1IclD,0.7,above,1_grid,0.119583333,0.625
sOEYK0YXsH,0.7,above,2_reg,0.1025,0.75
BdouzV5eGW,0.7,above,2_reg,0.147916667,0.708333333
j9I3FCWS9X,0.7,above,3_irreg,0.130833333,0.75
rdyopujeoU,0.7,above,1_grid,0.118333333,0.75
Mz0onOE30i,0.7,above,3_irreg,0.2,0.541666667
pv9GxOC3TP,0.7,above,3_irreg,0.16375,0.708333333
BQ7kPJniyx,0.7,above,2_reg,0.14625,0.75
MhEfVu4A6J,0.7,above,3_irreg,0.085,0.791666667
LLy8aMu69M,0.7,above,1_grid,0.100833333,0.791666667
oRxdf8Dvb0,0.7,above,1_grid,0.107916667,0.75
mu7d5IadQL,0.7,above,1_grid,0.084166667,0.791666667
YEdFFvLkHX,0.7,above,3_irreg,0.174583333,0.541666667
FWjkatgtEg,0.7,above,3_irreg,0.16625,0.666666667
XA09NwFe79,0.7,above,3_irreg,0.18125,0.666666667
2x6Gnhkp1l,0.7,above,1_grid,0.068333333,0.791666667
3Qr9L4x6tQ,0.7,above,2_reg,0.14875,0.75
eAdo79nuRQ,0.7,above,3_irreg,0.135833333,0.708333333
pC0spv04OW,0.7,above,1_grid,0.095416667,0.791666667
Udm8jOFECt,0.7,above,1_grid,0.109166667,0.708333333
0kWtTNy4mM,0.7,above,1_grid,0.088333333,0.75
Vug1ItW9wO,0.7,above,2_reg,0.114583333,0.75
gAZbDCiKVU,0.7,above,2_reg,0.115833333,0.708333333
IEdS7s03pM,0.7,above,2_reg,0.099583333,0.75
fwz3OxXrhM,0.7,above,1_grid,0.115416667,0.75
U1QEknpU8r,0.7,above,2_reg,0.132083333,0.708333333
VhUA8DnItA,0.7,above,2_reg,0.165833333,0.708333333
a8CWWBuywG,0.7,above,1_grid,0.126666667,0.708333333
vTVM8dm791,0.7,above,1_grid,0.102083333,0.75
ZMHXYOIgol,0.7,above,2_reg,0.161666667,0.708333333
dEqRGGzSUU,0.7,above,3_irreg,0.10625,0.791666667
1ajRsfxFIT,0.7,above,1_grid,0.109166667,0.708333333
UNZxN8gEu6,0.7,above,2_reg,0.108333333,0.75
Z1uVpSE4rA,0.7,above,1_grid,0.142083333,0.583333333
7ZF08fi7GB,0.7,above,3_irreg,0.229166667,0.291666667
NEP4O52Pjz,0.7,above,2_reg,0.092083333,0.75
Ud3MGxXWdq,0.7,above,2_reg,0.18125,0.708333333
DDevwEzfWY,0.7,above,3_irreg,0.1575,0.708333333
1cBijkSq7n,0.7,above,3_irreg,0.137083333,0.75
5NuL6KuVIC,0.7,above,2_reg,0.147083333,0.708333333
azm9myWHsh,0.7,above,2_reg,0.12875,0.708333333
PlGsUhrcwI,0.7,above,3_irreg,0.1575,0.708333333
YHrQS03hWS,0.7,above,2_reg,0.079583333,0.75
ncfzePnEVs,0.7,above,3_irreg,0.2125,0.583333333
tmex08AVlW,0.7,above,1_grid,0.077083333,0.75
dGBfDoQx5q,0.7,above,1_grid,0.090416667,0.75
Yf7c5FTRXi,0.7,above,3_irreg,0.195,0.5
GBz2w0igYD,0.7,above,2_reg,0.160416667,0.75
ikbP0YYxKA,0.7,below,1_grid,0.0925,0.791666667
UIsOwuXbHM,0.7,below,2_reg,0.111666667,0.791666667
t2zqf0qbv7,0.7,below,2_reg,0.225,0.708333333
ySLW3SgfSe,0.7,below,3_irreg,0.539583333,0.708333333
w23i5s1Bbb,0.7,below,2_reg,0.275,0.75
LOW1OnXR10,0.7,below,3_irreg,0.0725,0.791666667
cHWr2EjKrT,0.7,below,2_reg,0.18,0.791666667
CGR5wFq1zl,0.7,below,1_grid,0.18,0.833333333
j9I3FCWS9X,0.7,below,3_irreg,0.100416667,0.75
Udm8jOFECt,0.7,below,1_grid,0.316666667,0.708333333
MnL8d847jJ,0.7,below,3_irreg,0.058333333,0.791666667
Rwjgsn19BS,0.7,below,1_grid,0.10625,0.833333333
X4C5GfJdDg,0.7,below,2_reg,0.514583333,0.625
pv9GxOC3TP,0.7,below,3_irreg,0.106666667,0.791666667
QE5vTDxbHv,0.7,below,1_grid,0.155833333,0.75
4XHrsRVCGM,0.7,below,1_grid,0.132916667,0.833333333
MhEfVu4A6J,0.7,below,3_irreg,0.202916667,0.75
swgRTnM3XE,0.7,below,3_irreg,0.647916667,0.5
mu7d5IadQL,0.7,below,1_grid,0.170416667,0.75
kbVAtJ4Yus,0.7,below,3_irreg,0.366666667,0.791666667
09hp3JCXdr,0.7,below,1_grid,0.124166667,0.791666667
SG41KTHjdf,0.7,below,2_reg,0.129166667,0.75
2Lz0p08zVo,0.7,below,2_reg,0.408333333,0.708333333
MF8KfSSY9M,0.7,below,1_grid,0.672916667,0.416666667
UFiXz7XDMt,0.7,below,1_grid,0.184583333,0.75
0fKy2LXO9I,0.7,below,2_reg,0.5625,0.583333333
IEdS7s03pM,0.7,below,2_reg,0.258333333,0.75
LLy8aMu69M,0.7,below,1_grid,0.1325,0.75
YhZVJyfDaG,0.7,below,3_irreg,0.152916667,0.75
jeHRB0XE1W,0.7,below,1_grid,0.160833333,0.791666667
QXdKjmKUzU,0.7,below,3_irreg,0.245416667,0.75
zMWXKNrcEd,0.7,below,3_irreg,0.660416667,0.25
l77tuEoBJQ,0.7,below,2_reg,0.084583333,0.75
XA09NwFe79,0.7,below,3_irreg,0.625,0.625
p9B2TejKzx,0.7,below,3_irreg,0.614583333,0.541666667
saknf1WDg4,0.7,below,2_reg,0.149166667,0.791666667
UblOCPBbK8,0.7,below,1_grid,0.079583333,0.75
FN8xLCo63j,0.7,below,1_grid,0.3,0.791666667
0kWtTNy4mM,0.7,below,1_grid,0.192916667,0.791666667
JElPT1VWfS,0.7,below,2_reg,0.275,0.75
eCFJsb8sF4,0.7,below,2_reg,0.127916667,0.791666667
YHrQS03hWS,0.7,below,2_reg,0.1775,0.75
YEdFFvLkHX,0.7,below,3_irreg,0.585416667,0.583333333
svGOyTaAnm,0.7,below,3_irreg,0.516666667,0.75
piaK9n7iVM,0.7,below,3_irreg,0.169166667,0.708333333
XWhkZI5TOE,0.7,below,1_grid,0.167916667,0.708333333
6hIIZB3tP9,0.7,below,2_reg,0.209583333,0.75
vTVM8dm791,0.7,below,1_grid,0.147083333,0.75
YxpTscUtPX,0.7,below,1_grid,0.12875,0.75
DDevwEzfWY,0.7,below,3_irreg,0.566666667,0.666666667
UNZxN8gEu6,0.7,below,2_reg,0.134583333,0.75
GwpqMsLykr,0.7,below,3_irreg,0.22625,0.75
rdyopujeoU,0.7,below,1_grid,0.113333333,0.708333333
Vug1ItW9wO,0.7,below,2_reg,0.095,0.833333333
Ud3MGxXWdq,0.7,below,2_reg,0.5875,0.625
ZMHXYOIgol,0.7,below,2_reg,0.258333333,0.75
GBz2w0igYD,0.7,below,2_reg,0.2525,0.666666667
uj9AZOfoL1,0.7,below,2_reg,0.212083333,0.75
FWjkatgtEg,0.7,below,3_irreg,0.579166667,0.583333333
oRxdf8Dvb0,0.7,below,1_grid,0.17625,0.75
JZkzjGvuc0,0.7,below,1_grid,0.17625,0.75
M1wbUSdCQk,0.7,below,3_irreg,0.308333333,0.666666667
nKVbrDNv1A,0.7,below,3_irreg,0.366666667,0.75
eAdo79nuRQ,0.7,below,3_irreg,0.266666667,0.75
BQ7kPJniyx,0.7,below,2_reg,0.266666667,0.708333333
PlGsUhrcwI,0.7,below,3_irreg,0.491666667,0.708333333
U1QEknpU8r,0.7,below,2_reg,0.366666667,0.75
29PI1rEPFl,0.7,below,2_reg,0.06375,0.875
0Z1YtFbmfN,0.7,below,3_irreg,0.466666667,0.666666667
3Qr9L4x6tQ,0.7,below,2_reg,0.341666667,0.708333333
WbIrAHjMje,0.7,below,2_reg,0.633333333,0.458333333
gzx2JqeCG1,0.7,below,3_irreg,0.441666667,0.75
qFYpo1IclD,0.7,below,1_grid,0.341666667,0.75
tmex08AVlW,0.7,below,1_grid,0.14875,0.791666667
4YCsWPo3TU,0.7,below,1_grid,0.20125,0.75
pC0spv04OW,0.7,below,1_grid,0.107916667,0.75
dEqRGGzSUU,0.7,below,3_irreg,0.266666667,0.75
fwz3OxXrhM,0.7,below,1_grid,0.225,0.708333333
2x6Gnhkp1l,0.7,below,1_grid,0.149166667,0.791666667
sOEYK0YXsH,0.7,below,2_reg,0.225,0.791666667
SaOtlZt0c9,0.7,below,2_reg,0.155,0.75
5NuL6KuVIC,0.7,below,2_reg,0.475,0.708333333
dGBfDoQx5q,0.7,below,1_grid,0.155,0.791666667
NEP4O52Pjz,0.7,below,2_reg,0.160833333,0.708333333
Yf7c5FTRXi,0.7,below,3_irreg,0.616666667,0.625
1cBijkSq7n,0.7,below,3_irreg,0.062083333,0.833333333
ncfzePnEVs,0.7,below,3_irreg,0.60625,0.583333333
7ZF08fi7GB,0.7,below,3_irreg,0.670833333,0.375
azm9myWHsh,0.7,below,2_reg,0.25125,0.708333333
Mz0onOE30i,0.7,below,3_irreg,0.48125,0.583333333
Z1uVpSE4rA,0.7,below,1_grid,0.132916667,0.791666667
a8CWWBuywG,0.7,below,1_grid,0.283333333,0.75
1ajRsfxFIT,0.7,below,1_grid,0.135,0.708333333
lmsY9Z1nV2,0.8,above,1_grid,0.063333333,0.583333333
b0iCz00jc9,0.8,above,3_irreg,0.07125,0.708333333
8RDum1hDZY,0.8,above,2_reg,0.070416667,0.75
8OSpJZVjBe,0.8,above,3_irreg,0.107916667,0.541666667
VhSiwPrAW2,0.8,above,1_grid,0.052916667,0.708333333
xdBtMy3yw4,0.8,above,1_grid,0.06125,0.625
MDMNGIwuZY,0.8,above,2_reg,0.075,0.75
IFdNoD08ho,0.8,above,1_grid,0.050416667,0.708333333
0efINsW4y8,0.8,above,2_reg,0.071666667,0.708333333
oBuc4fw521,0.8,above,2_reg,0.077916667,0.625
rJqpsEsWoy,0.8,above,1_grid,0.06125,0.625
cC60l9oPUh,0.8,above,3_irreg,0.129166667,0.291666667
OrHG86OuwC,0.8,above,1_grid,0.034166667,0.791666667
y37qIXOubM,0.8,above,2_reg,0.084583333,0.708333333
w3LaSOi4RT,0.8,above,2_reg,0.07625,0.708333333
ZmXEhcssfj,0.8,above,3_irreg,0.102916667,0.583333333
b07PHHOOQA,0.8,above,3_irreg,0.093333333,0.583333333
9znK7iyuq2,0.8,above,2_reg,0.100416667,0.625
F7n78Rps2f,0.8,above,1_grid,0.042916667,0.791666667
XBcDTOcq0j,0.8,above,3_irreg,0.10625,0.458333333
lOPrINYIMf,0.8,above,3_irreg,0.0875,0.708333333
kEblGZx0fI,0.8,above,2_reg,0.06375,0.75
oJM74IAYBK,0.8,above,1_grid,0.055833333,0.625
OzbX19GoO9,0.8,above,3_irreg,0.10125,0.666666667
qDeh4AnWt2,0.8,above,2_reg,0.09,0.666666667
DHZ8euws5w,0.8,above,3_irreg,0.063333333,0.708333333
ik2o6NwX8o,0.8,above,2_reg,0.085416667,0.708333333
cteJpRrx23,0.8,above,3_irreg,0.0825,0.708333333
7bISzAmzNP,0.8,above,3_irreg,0.094166667,0.583333333
F3Rc3onosK,0.8,above,1_grid,0.0475,0.708333333
lQS45lSdDy,0.8,above,2_reg,0.097916667,0.625
wU8uKm9L7z,0.8,above,2_reg,0.097083333,0.583333333
dEwCp3nnv8,0.8,above,2_reg,0.0625,0.791666667
gaV4aFDE5L,0.8,above,1_grid,0.054166667,0.666666667
ANQqPtN4aL,0.8,above,1_grid,0.069583333,0.5
7BOkEldImp,0.8,above,1_grid,0.0625,0.541666667
pjS63ATMVL,0.8,above,1_grid,0.071666667,0.5
xdkz8zBvC7,0.8,above,1_grid,0.062083333,0.666666667
sShHIQBK4e,0.8,above,2_reg,0.1025,0.625
MZuOxiidpK,0.8,above,1_grid,0.055,0.666666667
UMzQYy9r4S,0.8,above,2_reg,0.079583333,0.708333333
wDFmYSAKpd,0.8,above,1_grid,0.034166667,0.833333333
RYOg4RtdP0,0.8,above,2_reg,0.0475,0.75
BahSEaW7jk,0.8,above,3_irreg,0.082083333,0.708333333
YOFDqzVeAn,0.8,above,3_irreg,0.105416667,0.625
FaGURVUDuL,0.8,above,3_irreg,0.08625,0.75
5WLdGq4VK9,0.8,above,3_irreg,0.11875,0.458333333
2jOQRFbwKv,0.8,above,3_irreg,0.124166667,0.416666667
h7BOS8i897,0.8,above,3_irreg,0.094583333,0.666666667
iTjRKhqTIv,0.8,above,2_reg,0.093333333,0.708333333
HtzO8t6Eer,0.8,above,1_grid,0.07,0.5
bQnRQYCDRM,0.8,above,3_irreg,0.105,0.583333333
39JmbnqCkn,0.8,above,2_reg,0.07875,0.75
ktogv7Yt0w,0.8,above,1_grid,0.0375,0.833333333
GaxKMogGOR,0.8,above,2_reg,0.065833333,0.75
uEz7wLU9ft,0.8,above,3_irreg,0.10125,0.666666667
gUWHHPdLYl,0.8,above,1_grid,0.067083333,0.541666667
5GGrV4FV8L,0.8,above,2_reg,0.064166667,0.791666667
HFPIZ0pSX7,0.8,above,3_irreg,0.08625,0.625
AnE0tEp7A3,0.8,above,1_grid,0.0575,0.666666667
jmeaJhmNi6,0.8,above,1_grid,0.057083333,0.583333333
TxKukk9bNZ,0.8,above,2_reg,0.072916667,0.75
As6VHS5DwH,0.8,above,2_reg,0.0825,0.666666667
WEHPxPBm7z,0.8,above,2_reg,0.047083333,0.791666667
147bOumbVZ,0.8,above,2_reg,0.129166667,0.333333333
hYRT5C6v8k,0.8,above,1_grid,0.0675,0.5
dZYfCVeXpN,0.8,above,1_grid,0.054583333,0.666666667
m1CS72dfu6,0.8,above,3_irreg,0.1025,0.625
ygBwf63dlK,0.8,above,3_irreg,0.070833333,0.75
oviS4hAbm2,0.8,above,3_irreg,0.09125,0.625
5rNnXJhAgB,0.8,above,3_irreg,0.111666667,0.5
zXU7AAt4zS,0.8,above,1_grid,0.054166667,0.708333333
tzzReT16ET,0.8,above,1_grid,0.042083333,0.75
L4vCSLQPte,0.8,above,1_grid,0.047916667,0.666666667
UXs0eTXFkn,0.8,above,2_reg,0.073333333,0.708333333
OJLxqKAPXl,0.8,above,3_irreg,0.117083333,0.458333333
vSV0g4SiOL,0.8,above,1_grid,0.046666667,0.75
35dpPOw9eE,0.8,above,3_irreg,0.093333333,0.708333333
I223Qe10nH,0.8,above,2_reg,0.069166667,0.791666667
ZALOkuBqqD,0.8,above,1_grid,0.077083333,0.333333333
Vm18ginJlq,0.8,above,3_irreg,0.10125,0.666666667
d6q33s6oFX,0.8,above,3_irreg,0.125,0.416666667
5OA5vvPrfr,0.8,above,2_reg,0.0675,0.708333333
XTDKPMxmEB,0.8,above,1_grid,0.055416667,0.625
hDcDjXuAE9,0.8,above,1_grid,0.059166667,0.666666667
nXMxajO5gN,0.8,above,1_grid,0.050416667,0.666666667
cccCLPEIBf,0.8,above,2_reg,0.093333333,0.708333333
ZAwZlIxqVR,0.8,above,2_reg,0.0625,0.791666667
RlvqruxERe,0.8,above,2_reg,0.0925,0.708333333
0xpWPNMC8J,0.8,above,1_grid,0.048333333,0.708333333
bYXQoJitA9,0.8,above,1_grid,0.04875,0.708333333
onZpRDDgjM,0.8,above,2_reg,0.0625,0.75
qYD7s4ZeBY,0.8,above,2_reg,0.04625,0.833333333
F0Sr86Sswh,0.8,above,3_irreg,0.105416667,0.625
7rnOMCVrnf,0.8,above,3_irreg,0.0875,0.708333333
7kdeMqtv1l,0.8,above,3_irreg,0.109166667,0.458333333
bikl5BcSWc,0.8,above,3_irreg,0.125,0.458333333
w3LaSOi4RT,0.8,below,2_reg,0.098333333,0.75
y37qIXOubM,0.8,below,2_reg,0.11,0.791666667
ik2o6NwX8o,0.8,below,2_reg,0.077916667,0.75
h7BOS8i897,0.8,below,3_irreg,0.089166667,0.833333333
YOFDqzVeAn,0.8,below,3_irreg,0.13125,0.791666667
lmsY9Z1nV2,0.8,below,1_grid,0.189583333,0.791666667
xdBtMy3yw4,0.8,below,1_grid,0.118333333,0.708333333
AnE0tEp7A3,0.8,below,1_grid,0.146666667,0.791666667
2jOQRFbwKv,0.8,below,3_irreg,0.660416667,0.708333333
iTjRKhqTIv,0.8,below,2_reg,0.416666667,0.791666667
7bISzAmzNP,0.8,below,3_irreg,0.629166667,0.708333333
ZmXEhcssfj,0.8,below,3_irreg,0.35125,0.708333333
XBcDTOcq0j,0.8,below,3_irreg,0.697916667,0.541666667
DHZ8euws5w,0.8,below,3_irreg,0.741666667,0.458333333
BahSEaW7jk,0.8,below,3_irreg,0.191666667,0.708333333
uEz7wLU9ft,0.8,below,3_irreg,0.06,0.75
lOPrINYIMf,0.8,below,3_irreg,0.0825,0.791666667
IFdNoD08ho,0.8,below,1_grid,0.149166667,0.791666667
FaGURVUDuL,0.8,below,3_irreg,0.054166667,0.791666667
F7n78Rps2f,0.8,below,1_grid,0.187083333,0.75
b0iCz00jc9,0.8,below,3_irreg,0.135833333,0.75
tzzReT16ET,0.8,below,1_grid,0.08375,0.833333333
MZuOxiidpK,0.8,below,1_grid,0.184583333,0.75
UMzQYy9r4S,0.8,below,2_reg,0.100416667,0.75
hYRT5C6v8k,0.8,below,1_grid,0.18,0.708333333
qDeh4AnWt2,0.8,below,2_reg,0.163333333,0.833333333
XTDKPMxmEB,0.8,below,1_grid,0.73125,0.541666667
5rNnXJhAgB,0.8,below,3_irreg,0.745833333,0.416666667
dEwCp3nnv8,0.8,below,2_reg,0.1525,0.791666667
ANQqPtN4aL,0.8,below,1_grid,0.065833333,0.791666667
b07PHHOOQA,0.8,below,3_irreg,0.71875,0.541666667
gaV4aFDE5L,0.8,below,1_grid,0.074166667,0.833333333
0efINsW4y8,0.8,below,2_reg,0.391666667,0.75
oJM74IAYBK,0.8,below,1_grid,0.100416667,0.75
xdkz8zBvC7,0.8,below,1_grid,0.155,0.708333333
OzbX19GoO9,0.8,below,3_irreg,0.054166667,0.791666667
VhSiwPrAW2,0.8,below,1_grid,0.094583333,0.75
147bOumbVZ,0.8,below,2_reg,0.747916667,0.375
sShHIQBK4e,0.8,below,2_reg,0.241666667,0.75
ygBwf63dlK,0.8,below,3_irreg,0.113333333,0.791666667
OrHG86OuwC,0.8,below,1_grid,0.20125,0.75
F3Rc3onosK,0.8,below,1_grid,0.09,0.708333333
9znK7iyuq2,0.8,below,2_reg,0.458333333,0.708333333
HFPIZ0pSX7,0.8,below,3_irreg,0.747916667,0.375
L4vCSLQPte,0.8,below,1_grid,0.241666667,0.791666667
WEHPxPBm7z,0.8,below,2_reg,0.10875,0.75
bYXQoJitA9,0.8,below,1_grid,0.140833333,0.75
cccCLPEIBf,0.8,below,2_reg,0.099166667,0.75
8RDum1hDZY,0.8,below,2_reg,0.138333333,0.708333333
pjS63ATMVL,0.8,below,1_grid,0.047083333,0.833333333
vSV0g4SiOL,0.8,below,1_grid,0.0875,0.75
d6q33s6oFX,0.8,below,3_irreg,0.725,0.583333333
dZYfCVeXpN,0.8,below,1_grid,0.047916667,0.875
gUWHHPdLYl,0.8,below,1_grid,0.391666667,0.708333333
wDFmYSAKpd,0.8,below,1_grid,0.085,0.791666667
8OSpJZVjBe,0.8,below,3_irreg,0.525,0.791666667
RYOg4RtdP0,0.8,below,2_reg,0.07,0.791666667
MDMNGIwuZY,0.8,below,2_reg,0.098333333,0.75
jmeaJhmNi6,0.8,below,1_grid,0.739583333,0.458333333
rJqpsEsWoy,0.8,below,1_grid,0.119166667,0.791666667
OJLxqKAPXl,0.8,below,3_irreg,0.733333333,0.291666667
ZALOkuBqqD,0.8,below,1_grid,0.735416667,0.375
HtzO8t6Eer,0.8,below,1_grid,0.316666667,0.708333333
UXs0eTXFkn,0.8,below,2_reg,0.233333333,0.708333333
I223Qe10nH,0.8,below,2_reg,0.15,0.75
lQS45lSdDy,0.8,below,2_reg,0.466666667,0.708333333
As6VHS5DwH,0.8,below,2_reg,0.733333333,0.583333333
GaxKMogGOR,0.8,below,2_reg,0.13125,0.708333333
RlvqruxERe,0.8,below,2_reg,0.090833333,0.833333333
cteJpRrx23,0.8,below,3_irreg,0.722916667,0.541666667
zXU7AAt4zS,0.8,below,1_grid,0.184583333,0.791666667
nXMxajO5gN,0.8,below,1_grid,0.13,0.75
qYD7s4ZeBY,0.8,below,2_reg,0.114583333,0.708333333
0xpWPNMC8J,0.8,below,1_grid,0.163333333,0.75
TxKukk9bNZ,0.8,below,2_reg,0.08375,0.791666667
ZAwZlIxqVR,0.8,below,2_reg,0.0875,0.75
hDcDjXuAE9,0.8,below,1_grid,0.13,0.75
bikl5BcSWc,0.8,below,3_irreg,0.7375,0.458333333
m1CS72dfu6,0.8,below,3_irreg,0.127916667,0.833333333
ktogv7Yt0w,0.8,below,1_grid,0.2,0.75
F0Sr86Sswh,0.8,below,3_irreg,0.217916667,0.75
Vm18ginJlq,0.8,below,3_irreg,0.080416667,0.791666667
5OA5vvPrfr,0.8,below,2_reg,0.170416667,0.75
7kdeMqtv1l,0.8,below,3_irreg,0.35,0.666666667
oviS4hAbm2,0.8,below,3_irreg,0.217916667,0.791666667
5GGrV4FV8L,0.8,below,2_reg,0.092083333,0.75
39JmbnqCkn,0.8,below,2_reg,0.120416667,0.75
onZpRDDgjM,0.8,below,2_reg,0.183333333,0.708333333
S7JrRYGxzY,0.9,above,2_reg,0.030833333,0.625
0C2zFT36bs,0.9,above,3_irreg,0.029166667,0.708333333
kzhCtCN1tg,0.9,above,2_reg,0.029166667,0.666666667
GKojmHe3g6,0.9,above,2_reg,0.0275,0.666666667
MREdCp0h7C,0.9,above,3_irreg,0.03,0.583333333
RIqdBKcs5R,0.9,above,3_irreg,0.025,0.75
0ObZtQYDm1,0.9,above,3_irreg,0.028333333,0.666666667
kCzJEHbG87,0.9,above,2_reg,0.03,0.666666667
FUy3TMCGP2,0.9,above,2_reg,0.0325,0.583333333
JMXy4fTXw5,0.9,above,2_reg,0.0275,0.708333333
4Bnux1caoq,0.9,above,2_reg,0.031666667,0.625
0kFBlXPdMJ,0.9,above,3_irreg,0.0325,0.583333333
1zc24UfDtN,0.9,above,2_reg,0.026666667,0.75
sk6nSh5ASG,0.9,above,3_irreg,0.0325,0.583333333
6BycMHFMrC,0.9,above,2_reg,0.03,0.583333333
zHynDeJy8Z,0.9,above,3_irreg,0.029166667,0.583333333
yMmEsTBMLu,0.9,above,3_irreg,0.0375,0.5
Qxorn3hSAA,0.9,above,2_reg,0.025833333,0.708333333
u8puOKixhM,0.9,above,3_irreg,0.034166667,0.583333333
b3OIlMWUZS,0.9,above,3_irreg,0.0325,0.625
K47S0qPNEV,0.9,above,2_reg,0.0375,0.458333333
2cE03eP406,0.9,above,2_reg,0.040833333,0.375
nAtZ4kzfHX,0.9,above,3_irreg,0.035833333,0.5
wHq1ytDhaG,0.9,above,3_irreg,0.0275,0.708333333
AQFNkckcFA,0.9,above,3_irreg,0.030833333,0.625
QV9OP7S5Xg,0.9,above,2_reg,0.028333333,0.666666667
9yNAA5tvel,0.9,above,3_irreg,0.028333333,0.708333333
NsZdG2kpD5,0.9,above,2_reg,0.03,0.666666667
PpXHUR9LEt,0.9,above,2_reg,0.036666667,0.458333333
ETLabn6t3V,0.9,above,2_reg,0.026666667,0.708333333
kPbON3C1Bc,0.9,above,3_irreg,0.024166667,0.75
PuBB83BJrW,0.9,above,3_irreg,0.040833333,0.375
g1V3h2ovHt,0.9,above,2_reg,0.030833333,0.583333333
